96.475739,79.927582,93.704086,56.877274,165.85524,108.06673,88.199844,95.269821,97.827888,87.207329,87.319099,89.693291,93.043129,95.562195,99.81337,96.801041,96.972275,97.660133,96.928612,97.23394,98.658974,96.546104,98.501236,98.994156,97.678886,95.516899,96.260452,96.521164,96.475021,96.998062,97.155479,97.629921,98.695488,98.720955,98.112328,98.615662,98.659042,98.60524,97.956139,97.985275,98.69529,98.781898,98.943642,98.658882,98.933632,99.136139,99.179596,99.200302,99.338676,99.425926,100.36523,100.39529,100.44938,100.41056,100.41706,100.57117,100.62309,100.80093,101.25541,101.25805,102.72269,102.8033,102.71606,102.7459,102.8806,103.1133,103.12898,103.13603,103.18447,103.25959,103.23325,103.29345,103.33429,103.41298,103.54912,103.73528,103.71095,103.70945,103.79969,103.79969,103.89156,103.91018,103.86581,103.98799,103.97057,104.46297,104.43192,104.66027,104.78648,104.82802,105.5173,105.5173,105.5173,105.50922,105.43449,105.49723,105.49723,105.45424,105.399,105.399,105.42951
91.017792,70.939598,106.18747,102.42908,142.33763,103.22803,83.582794,89.589752,92.469994,80.691162,83.796707,85.860222,89.357124,92.102798,96.030212,93.439529,93.595039,94.524727,93.747528,94.231506,95.660454,93.48674,95.60598,96.165588,94.990585,92.892319,93.754128,94.039421,93.962318,94.51503,94.750244,95.242836,96.299019,96.322746,95.712753,96.21978,96.345619,96.319221,95.670113,95.697464,96.521645,96.612434,96.784523,96.49408,96.780914,96.961761,97.013397,97.032562,97.194733,97.278641,98.261925,98.309082,98.366516,98.315033,98.301735,98.470421,98.53331,98.740822,99.191132,99.185287,100.6256,100.71109,100.63434,100.66388,100.81867,101.03956,101.0584,101.07155,101.1402,101.2347,101.22991,101.3014,101.34723,101.44376,101.60055,101.78995,101.76507,101.76315,101.86087,101.86087,101.9552,101.97305,101.9239,102.03821,102.02003,102.50972,102.47801,102.70509,102.83337,102.88264,103.4908,103.4908,103.4908,103.4809,103.39983,103.46229,103.46229,103.42117,103.35606,103.35606,103.39431
85.581223,62.016174,118.7849,149.5295,119.16269,98.398285,78.974266,83.918549,87.12027,74.186722,80.276932,82.030357,85.673531,88.645615,92.249451,90.079941,90.219643,91.390717,90.567841,91.230476,92.663147,90.42865,92.711922,93.33802,92.302963,90.268456,91.248306,91.558197,91.450165,92.032494,92.345352,92.856049,93.902832,93.924797,93.313431,93.82415,94.032433,94.033363,93.384232,93.409752,94.348122,94.443085,94.625504,94.329391,94.628319,94.787498,94.847321,94.864929,95.05088,95.131432,96.15873,96.223007,96.283752,96.21962,96.186554,96.36982,96.443657,96.680855,97.126984,97.112648,98.528625,98.619019,98.552727,98.581955,98.756828,98.965919,98.987907,99.007156,99.096031,99.2099,99.226646,99.309433,99.360245,99.474586,99.651993,99.84462,99.819191,99.816849,99.922066,99.922066,100.01887,100.03593,99.982025,100.08846,100.06953,100.55649,100.52412,100.74992,100.88029,100.93732,101.46442,101.46442,101.46442,101.45269,101.3653,101.42747,101.42747,101.38821,101.31325,101.31325,101.35925
80.165909,53.156593,131.49796,198.25887,96.323013,93.577469,74.374245,78.256172,81.778679,67.693993,76.75975,78.203705,81.992355,85.190636,88.471085,86.722267,86.846092,88.258118,87.389557,88.230865,89.667053,87.371834,89.819054,90.511459,89.61602,87.645302,88.743004,89.077492,88.938545,89.550461,89.940804,90.469574,91.506943,91.527122,90.914345,91.428764,91.719482,91.747673,91.098503,91.122147,92.174728,92.273849,92.466576,92.16481,92.475838,92.613358,92.681381,92.697403,92.907112,92.984314,94.055649,94.137039,94.201103,94.124329,94.07151,94.269371,94.354134,94.621017,95.062965,95.040123,96.431793,96.527092,96.47123,96.50013,96.695068,96.892403,96.917511,96.942863,97.051956,97.185181,97.223473,97.317543,97.373344,97.50544,97.703461,97.8993,97.873314,97.87056,97.983269,97.983269,98.08255,98.098862,98.040192,98.138748,98.119057,98.603271,98.570236,98.794762,98.927246,98.992043,99.438171,99.438171,99.438171,99.424606,99.330887,99.392761,99.392761,99.355385,99.270569,99.270569,99.324348
74.771713,44.360172,144.32822,248.70309,73.811363,88.715965,69.538986,72.43531,76.349945,65.183441,75.293503,76.398811,80.243057,83.517677,86.59687,84.976036,85.05378,86.576294,85.620293,86.561829,88.000328,85.620155,88.202415,88.931526,88.094139,86.095375,87.262306,87.594337,87.437248,88.069519,88.505997,89.048355,90.080154,90.099098,89.473892,89.990547,90.327042,90.370201,89.708916,89.7313,90.863205,90.965401,91.167191,90.851219,91.169189,91.293884,91.366402,91.381287,91.606926,91.682304,92.785873,92.877853,92.944305,92.858986,92.793465,93.00222,93.094933,93.381767,93.825935,93.797256,95.176598,95.275063,95.22287,95.251534,95.461212,95.651833,95.678955,95.708023,95.829788,95.976006,96.026886,96.128235,96.187202,96.330482,96.541618,96.740204,96.712807,96.70977,96.827095,96.827095,96.928497,96.943962,96.881798,96.975883,96.955292,97.439728,97.406013,97.631798,97.764275,97.834305,98.227661,98.227661,98.227661,98.213158,98.115181,98.177345,98.177345,98.140305,98.048431,98.048431,98.107231
69.398529,35.626247,157.27731,300.95447,51.620716,83.794945,64.876175,66.713333,70.978813,58.729351,71.767952,72.557541,76.540611,80.04287,82.793694,81.595627,81.656227,83.419922,82.416115,83.539436,84.979248,82.536835,85.286469,86.082153,85.385269,83.450836,84.73716,85.093613,84.904984,85.567184,86.081612,86.642242,87.664215,87.681198,87.054146,87.574188,87.994614,88.065048,87.403633,87.424065,88.671631,88.778,88.990166,88.66851,88.998718,89.101303,89.182144,89.19532,89.445045,89.51696,90.665489,90.774841,90.844643,90.746475,90.660843,90.884338,90.988129,91.305199,91.745056,91.707664,93.062294,93.165733,93.124031,93.15239,93.382477,93.56115,93.591393,93.626671,93.768921,93.934776,94.007477,94.120293,94.184311,94.345505,94.577522,94.779366,94.751358,94.74791,94.872826,94.872826,94.976715,94.991364,94.924355,95.010414,94.989021,95.470634,95.436256,95.660797,95.795494,95.873413,96.184601,96.184601,96.184601,96.168228,96.063805,96.125641,96.125641,96.090515,95.988625,95.988625,96.055305
64.046219,26.954161,170.34691,355.11169,29.744263,78.88327,60.222137,61.000412,65.615929,52.286823,68.245026,68.719505,72.840607,76.570297,78.992943,78.217163,78.260536,80.264969,79.213364,80.518471,81.959396,80.951843,83.769615,84.570145,83.924538,81.9646,83.308182,83.648926,83.437057,84.114014,84.661171,85.230804,86.230209,86.245834,85.604965,86.119812,86.587318,86.673317,86.004593,86.023277,87.342903,87.451927,87.671661,87.337494,87.673843,87.761848,87.848267,87.860298,88.127327,88.196396,89.369499,89.490326,89.563438,89.456314,89.356903,89.590546,89.700302,90.039337,90.474518,90.430862,91.762672,91.869728,91.834633,91.861984,92.105019,92.277023,92.309036,92.348648,92.504395,92.683144,92.768372,92.889603,92.957298,93.130081,93.37706,93.581337,93.553101,93.549248,93.679352,93.679352,93.785362,93.799232,93.728195,93.809021,93.787323,94.266014,94.23027,94.454803,94.591568,94.674728,94.928566,94.928566,94.928566,94.910652,94.800812,94.862602,94.862602,94.828484,94.719284,94.719284,94.790878
58.71468,18.343252,183.53873,411.28128,8.1753893,73.980911,58.605064,58.522068,62.54715,47.807724,65.999954,66.095108,70.359848,74.229942,76.42585,75.852104,75.851707,78.040848,76.899628,78.354675,79.80925,78.736,81.723244,82.572289,82.003586,80.027611,81.470787,81.821686,81.584381,82.290009,82.898972,83.487907,84.449707,84.466263,83.81842,84.352501,84.892067,85.004631,84.326141,84.346176,85.786819,85.901138,86.133751,85.789909,86.142464,86.218437,86.312675,86.325684,86.614517,86.683083,87.90583,88.040611,88.117325,88.000526,87.887794,88.137985,88.257858,88.623466,89.060852,89.011322,90.345055,90.457497,90.431061,90.460152,90.720451,90.888687,90.923508,90.967796,91.139732,91.334236,91.437103,91.56778,91.639732,91.826782,92.091171,92.300034,92.271416,92.267426,92.404518,92.404518,92.514282,92.528885,92.454086,92.531525,92.509453,92.991943,92.955788,93.182304,93.321899,93.4114,93.619698,93.619698,93.619698,93.600594,93.486763,93.549217,93.549217,93.516251,93.400055,93.400055,93.478462
53.403774,9.7928762,196.85443,469.57715,-13.092389,69.087852,53.931923,52.721352,57.070782,41.177551,62.411392,62.177345,66.583893,70.688774,72.543175,72.408463,72.389572,74.828102,73.637512,75.282341,76.737595,75.617813,78.774338,79.689064,79.261406,77.349655,78.914024,79.289413,79.018929,79.754562,80.44149,81.048958,81.99144,82.006058,81.356682,81.894455,82.521057,82.66185,81.98333,82.001259,83.561951,83.680557,83.923836,83.574387,83.939735,83.992973,84.095894,84.107132,84.420761,84.485786,85.754929,85.907639,85.987755,85.857796,85.724426,85.989914,86.121155,86.517952,86.950844,86.892334,88.200836,88.318443,88.302818,88.331543,88.612808,88.768875,88.806877,88.857567,89.050613,89.265266,89.390656,89.533142,89.610283,89.81562,90.101448,90.313637,90.284393,90.279991,90.424927,90.424927,90.537262,90.551079,90.471344,90.54052,90.517639,90.997208,90.960358,91.1856,91.327538,91.425171,91.549286,91.549286,91.549286,91.528259,91.407806,91.46991,91.46991,91.438934,91.312515,91.312515,91.399071
48.113384,1.3023955,210.29581,530.12244,-34.065289,64.204063,49.267612,46.929955,51.603008,34.559608,58.825546,58.262947,62.81049,67.149925,68.66304,68.966835,68.929375,71.616837,70.376884,72.211494,73.667213,72.500946,75.826668,76.806885,76.519936,74.672447,76.357796,76.757683,76.454048,77.219635,77.984375,78.610321,79.533478,79.546143,78.895203,79.436676,80.150307,80.319237,79.640663,79.656448,81.337212,81.460098,81.714027,81.358978,81.737137,81.767639,81.879257,81.888702,82.227097,82.288574,83.604141,83.774796,83.858299,83.715195,83.561211,83.841995,83.984596,84.412575,84.840965,84.773468,86.056747,86.179543,86.17469,86.203041,86.505257,86.649193,86.690346,86.747437,86.961594,87.196388,87.344292,87.498596,87.580925,87.804497,88.111748,88.327248,88.297379,88.292572,88.445358,88.445358,88.560265,88.573311,88.48864,88.549561,88.525856,89.002487,88.964935,89.188927,89.333221,89.438995,89.478996,89.478996,89.478996,89.456055,89.328979,89.390724,89.390724,89.361755,89.225113,89.225113,89.319832
42.843399,-7.1288209,223.86465,593.05023,-54.749401,59.329517,44.61211,41.147861,46.14381,27.953869,55.242413,54.351913,59.039627,63.613403,64.785431,65.527229,65.471115,68.407043,67.117729,69.14212,70.598106,69.385406,72.880241,73.925751,73.779167,71.995987,73.802101,74.226494,73.889732,74.685234,75.527618,76.172005,77.075813,77.086494,76.433975,76.979156,77.779816,77.976799,77.298157,77.311737,79.112595,79.239754,79.504311,79.143692,79.53466,79.542435,79.662766,79.670387,80.033531,80.091461,81.453476,81.642075,81.728958,81.572716,81.398132,81.694244,81.848183,82.307343,82.731232,82.654732,83.912796,84.040787,84.046692,84.074646,84.397781,84.529625,84.573914,84.637413,84.872688,85.127594,85.298012,85.464142,85.551651,85.793411,86.122078,86.340874,86.310364,86.305168,86.465805,86.465805,86.58329,86.595573,86.505974,86.558632,86.534111,87.00779,86.969528,87.192268,87.338951,87.452866,87.408836,87.408836,87.408836,87.383987,87.25029,87.311668,87.311668,87.284698,87.137863,87.137863,87.240753
37.593697,-15.50138,237.56277,658.50385,-75.150642,54.464188,39.965393,35.375046,40.693161,21.360292,51.661983,50.444233,55.271309,60.079201,60.910347,63.957359,63.817245,66.769981,65.384048,67.473701,68.856552,67.589722,71.176201,72.234016,72.140442,70.342834,72.212112,72.631241,72.267502,73.073494,73.952164,74.606155,75.480858,75.488327,74.825325,75.372826,76.230789,76.442383,75.75808,75.769615,77.602943,77.734001,78.012497,77.644829,78.053772,78.046738,78.172379,78.181068,78.563156,78.619469,80.018471,80.220215,80.310127,80.14489,79.955658,80.266617,80.430656,80.915901,81.336533,81.253754,82.501762,82.634476,82.650864,82.679321,83.019547,83.1436,83.190262,83.258438,83.508713,83.778252,83.96833,84.143448,84.234901,84.489868,84.834724,85.05661,85.025589,85.020264,85.18676,85.18676,85.307503,85.319717,85.2267,85.274788,85.250267,85.723167,85.683846,85.907036,86.056747,86.176567,86.077896,86.077896,86.077896,86.051964,85.915131,85.976837,85.976837,85.951889,85.798027,85.798027,85.906937
32.364162,-23.815893,251.39201,726.63806,-95.274872,49.608044,35.327427,29.611483,35.251049,14.778851,48.084263,46.539909,51.505527,56.547314,57.037792,60.56274,60.399841,63.59071,62.153263,64.425941,65.803864,64.490105,68.242805,69.363602,69.407341,67.672333,69.661003,70.104095,69.706688,70.541893,71.496529,72.168709,73.023811,73.029083,72.364182,72.915085,73.859879,74.099159,73.414658,73.423729,75.375458,75.510811,75.800003,75.426857,75.84893,75.819092,75.953506,75.960434,76.367355,76.420128,77.865723,78.085495,78.178764,78.00042,77.790581,78.117035,78.292397,78.808815,79.224899,79.133072,80.355988,80.493965,80.521057,80.548996,80.910057,81.022049,81.071838,81.146454,81.417915,81.707542,81.92025,82.107254,82.203926,82.477097,82.843422,83.068565,83.036919,83.031227,83.205612,83.205612,83.328957,83.340446,83.242508,83.282288,83.25695,83.726868,83.686806,83.908661,84.060753,84.188751,84.005455,84.005455,84.005455,83.9776,83.83416,83.895493,83.895493,83.872589,83.708557,83.708557,83.825676
27.154678,-32.072979,265.35428,797.62152,-115.12755,44.761066,30.698198,23.857155,29.81745,8.2095089,44.509243,42.638931,47.742287,53.017746,53.167759,57.170082,56.984322,60.412888,58.923923,61.379642,62.752441,61.391796,65.310638,66.494217,66.674942,65.002579,67.11042,67.577492,67.146431,68.010811,69.04126,69.731575,70.567055,70.570122,69.903282,70.457611,71.489235,71.756104,71.071388,71.077942,73.148102,73.287735,73.587608,73.209007,73.644203,73.591576,73.734772,73.739914,74.171654,74.220886,75.713097,75.950912,76.047508,75.856079,75.625656,75.967613,76.154289,76.701866,77.113403,77.012505,78.21035,78.3536,78.39138,78.418777,78.800652,78.90062,78.953506,79.034584,79.327225,79.636917,79.872253,80.071144,80.173035,80.464355,80.852142,81.080528,81.048264,81.042191,81.22448,81.22448,81.350441,81.361214,81.258354,81.289825,81.263672,81.730591,81.689789,81.910309,82.064804,82.200981,81.933136,81.933136,81.933136,81.903366,81.753326,81.81427,81.81427,81.793419,81.619232,81.619232,81.744576
21.96512,-40.273224,279.45151,871.63617,-134.71425,39.923222,26.077675,18.112038,24.392344,1.6522324,40.93692,38.741299,43.981575,49.49049,49.300247,53.779388,53.57069,57.236511,55.696033,58.334797,59.702282,58.294796,62.379696,63.625877,63.943245,62.333561,64.560371,65.051422,64.586746,65.480247,66.586349,67.294762,68.110603,68.111435,67.442642,68.000397,69.118843,69.413223,68.728279,68.732269,70.920883,71.064781,71.375313,70.991264,71.439613,71.364182,71.516174,71.519516,71.976044,72.021729,73.560585,73.816444,73.916374,73.711868,73.460869,73.818352,74.016319,74.59507,75.002052,74.892075,76.064842,76.213379,76.26181,76.288666,76.691338,76.77932,76.835281,76.922813,77.236641,77.566383,77.824348,78.035133,78.142227,78.451653,78.860886,79.092506,79.059608,79.053169,79.243362,79.243362,79.371948,79.382004,79.274246,79.297401,79.270416,79.734329,79.692787,79.91198,80.068901,80.213257,79.860947,79.860947,79.860947,79.829262,79.672623,79.73317,79.73317,79.714378,79.530052,79.530052,79.66362
