.001,.0070000002,.0060000001,.0049999999,.0049999999,.013,.02,.026000001,.028999999,.045000002,.059999999,.068000004,.097999997,.125
.0049999999,.0070000002,.0080000004,.017000001,.014,.022,.023,.034000002,.041000001,.046999998,.064999998,.086000003,.116,.163
.0049999999,.0040000002,.0089999996,.012,.016000001,.023,.035,.046999998,.057999998,.071000002,.077,.098999999,.153,.171
.0049999999,.012,.02,.015,.02,.021,.048999999,.054000001,.066,.082999997,.090999998,.138,.156,.213
.0080000004,.012,.0089999996,.013,.028999999,.037,.046999998,.063000001,.077,.105,.122,.142,.204,.215
.012,.012,.016000001,.018999999,.025,.039999999,.050999999,.081,.078000002,.106,.127,.17900001,.198,.264
.013,.017000001,.02,.029999999,.034000002,.044,.059999999,.079000004,.086999997,.114,.16500001,.185,.25299999,.287
.012,.014,.024,.026000001,.037999999,.041999999,.054000001,.094999999,.104,.13600001,.17,.21799999,.248,.30700001
.017000001,.014,.021,.029999999,.044,.041000001,.059999999,.093999997,.127,.154,.175,.215,.303,.32300001
.0089999996,.022,.030999999,.025,.046999998,.059,.079000004,.101,.139,.18099999,.20100001,.23999999,.28799999,.36399999
.013,.025,.028000001,.032000002,.046,.068000004,.090000004,.104,.145,.156,.219,.271,.30199999,.36000001
.018999999,.023,.027000001,.041000001,.068999998,.066,.082999997,.122,.132,.18799999,.20100001,.278,.324,.42199999
.022,.030999999,.027000001,.041000001,.041000001,.078000002,.116,.134,.153,.186,.24600001,.292,.32499999,.42199999
.017000001,.025,.037999999,.046,.064000003,.082999997,.1,.141,.198,.222,.25799999,.31,.39399999,.472
.027000001,.032000002,.037,.056000002,.071000002,.079999998,.11,.14,.19499999,.235,.27700001,.361,.40400001,.45199999
.028999999,.037,.041000001,.067000002,.085000001,.097000003,.14,.13500001,.19400001,.24600001,.31299999,.36199999,.414,.51200002
.027000001,.028999999,.048999999,.050000001,.072999999,.097999997,.154,.177,.193,.25799999,.31400001,.38,.412,.523
