.024,.016000001,.011,.0089999996,.012,.014,.023,.018999999,.012,.015,.018999999,.023,.021,.035,.028000001,.041999999
.025,.017000001,.017999999,.018999999,.02,.015,.024,.028000001,.021,.021,.028000001,.022,.028999999,.023,.043000001,.023
.034000002,.021,.018999999,.026000001,.025,.021,.030999999,.028999999,.028000001,.021,.026000001,.034000002,.037,.044,.045000002,.045000002
.029999999,.018999999,.027000001,.032000002,.028000001,.028000001,.039000001,.021,.035999998,.032000002,.030999999,.034000002,.039999999,.039999999,.052999999,.054000001
.029999999,.027000001,.029999999,.026000001,.026000001,.028000001,.025,.033,.034000002,.033,.037999999,.034000002,.043000001,.044,.050999999,.061000001
.037999999,.037999999,.034000002,.035,.026000001,.024,.041000001,.028999999,.035999998,.035999998,.045000002,.043000001,.050000001,.057,.048999999,.056000002
.037,.026000001,.046,.041000001,.025,.039000001,.035,.035999998,.041999999,.035999998,.046,.029999999,.061000001,.067000002,.063000001,.082000002
.052000001,.029999999,.034000002,.032000002,.028000001,.039000001,.041999999,.033,.035999998,.032000002,.041999999,.061000001,.059,.048999999,.075000003,.083999999
.054000001,.041999999,.043000001,.046,.035999998,.035999998,.037,.041000001,.050000001,.039999999,.048999999,.044,.066,.075999998,.079999998,.093999997
.046,.050999999,.035,.041999999,.043000001,.045000002,.029999999,.033,.050999999,.041999999,.048999999,.054000001,.064000003,.072999999,.101,.098999999
.052999999,.043000001,.041999999,.044,.035999998,.039999999,.050000001,.048999999,.044,.039999999,.064000003,.061000001,.071000002,.066,.092,.090999998
.050999999,.044,.039000001,.035,.044,.039000001,.037999999,.046999998,.057,.048999999,.052000001,.064999998,.075000003,.083999999,.085000001,.089000002
.056000002,.046999998,.045000002,.043000001,.048,.035999998,.035999998,.048999999,.055,.052999999,.055,.064000003,.071000002,.082000002,.097000003,.114
.052000001,.050999999,.050000001,.048,.046,.045000002,.037999999,.032000002,.063000001,.048999999,.054000001,.075999998,.077,.079999998,.093000002,.107
.039999999,.041999999,.048999999,.037999999,.046999998,.035999998,.046999998,.050000001,.061000001,.050999999,.061000001,.063000001,.075999998,.097000003,.098999999,.111
.055,.048999999,.044,.048,.050999999,.041000001,.050999999,.041000001,.052999999,.061999999,.066,.078000002,.075999998,.096000001,.103,.093000002
.041000001,.045000002,.052999999,.044,.052999999,.046,.045000002,.052999999,.035999998,.052000001,.061999999,.061999999,.071999997,.098999999,.123,.127
