.011,.003,.003,.003,.0070000002,.003,.011,.0049999999,.0040000002,.0049999999,.0089999996,.011,.0049999999,.0089999996,.012,.011
.0040000002,.0060000001,.0060000001,.0060000001,.0089999996,.012,.011,.0060000001,.0089999996,.011,.0070000002,.0099999998,.013,.0099999998,.014,.02
.0040000002,.0080000004,.0060000001,.0070000002,.0049999999,.0099999998,.012,.0089999996,.013,.012,.013,.0099999998,.017999999,.013,.015,.018999999
.011,.0089999996,.011,.0080000004,.011,.0070000002,.0099999998,.013,.015,.015,.014,.017000001,.015,.021,.017999999,.022
.015,.0089999996,.012,.011,.011,.013,.017999999,.0089999996,.011,.012,.022,.0049999999,.018999999,.015,.030999999,.025
.012,.0089999996,.018999999,.013,.0089999996,.0099999998,.014,.018999999,.015,.015,.012,.033,.018999999,.027000001,.026000001,.029999999
.025,.017999999,.017999999,.017000001,.015,.017999999,.018999999,.012,.02,.017999999,.018999999,.028000001,.018999999,.025,.035999998,.029999999
.017999999,.021,.021,.015,.013,.012,.018999999,.027000001,.017999999,.018999999,.028000001,.021,.034000002,.039999999,.032000002,.035
.027000001,.027000001,.026000001,.017000001,.016000001,.021,.013,.015,.02,.025,.018999999,.028000001,.027000001,.027000001,.032000002,.044
.027000001,.022,.022,.026000001,.013,.022,.018999999,.018999999,.025,.028000001,.027000001,.027000001,.032000002,.035999998,.041000001,.045000002
.028000001,.022,.02,.028000001,.026000001,.023,.025,.02,.017000001,.024,.037999999,.037,.039999999,.033,.035,.039000001
.028000001,.022,.023,.028999999,.024,.023,.029999999,.032000002,.024,.030999999,.029999999,.046999998,.044,.043000001,.043000001,.057
.025,.024,.027000001,.027000001,.018999999,.030999999,.030999999,.032000002,.027000001,.021,.033,.045000002,.035,.045000002,.048,.046
.037999999,.028000001,.022,.026000001,.017999999,.028000001,.021,.028000001,.018999999,.028000001,.043000001,.048,.048,.052000001,.048,.048
.025,.023,.021,.033,.021,.032000002,.037,.028999999,.035999998,.029999999,.033,.034000002,.039000001,.041000001,.061000001,.045000002
.030999999,.028999999,.035999998,.037,.029999999,.028000001,.028000001,.035999998,.030999999,.035999998,.044,.052999999,.035,.050999999,.059999999,.079000004
.035999998,.044,.032000002,.032000002,.024,.023,.028000001,.032000002,.039999999,.032000002,.039000001,.035999998,.055,.063000001,.064999998,.071000002
