.029999999,.023,.018999999,.021,.024,.014,.021,.016000001,.021,.016000001,.028000001,.026000001,.032000002,.035,.033,.029999999
.027000001,.024,.016000001,.026000001,.016000001,.016000001,.017999999,.026000001,.023,.027000001,.022,.035,.030999999,.030999999,.041000001,.039999999
.037999999,.034000002,.028999999,.028000001,.021,.033,.022,.017999999,.024,.024,.032000002,.034000002,.037999999,.034000002,.041999999,.043000001
.030999999,.039000001,.025,.034000002,.027000001,.026000001,.028999999,.026000001,.041999999,.037,.039999999,.035999998,.055,.027000001,.057999998,.056000002
.039999999,.030999999,.033,.027000001,.025,.039000001,.028000001,.028000001,.028999999,.029999999,.037,.044,.043000001,.052000001,.056000002,.079999998
.043000001,.035,.037,.025,.027000001,.044,.027000001,.037,.044,.041999999,.037999999,.041999999,.061000001,.057,.063000001,.061999999
.037999999,.043000001,.028999999,.035,.035999998,.028999999,.035,.043000001,.046,.046999998,.046999998,.045000002,.057,.063000001,.071000002,.097999997
.039000001,.046,.030999999,.044,.035,.045000002,.048,.050999999,.057,.043000001,.044,.054000001,.074000001,.072999999,.078000002,.082999997
.043000001,.041000001,.045000002,.032000002,.041000001,.037,.039999999,.050999999,.044,.046,.054000001,.048999999,.07,.083999999,.086999997,.085000001
.048,.059999999,.039000001,.035,.039999999,.034000002,.045000002,.044,.050999999,.052999999,.055,.063000001,.07,.074000001,.090000004,.092
.035,.050999999,.034000002,.048999999,.054000001,.037,.044,.045000002,.057999998,.050999999,.059,.048,.075999998,.074000001,.105,.083999999
.050999999,.059,.039000001,.046,.046,.044,.050000001,.054000001,.057,.045000002,.059999999,.074000001,.074000001,.085000001,.093000002,.104
.067000002,.052999999,.050000001,.039000001,.043000001,.045000002,.041999999,.050999999,.050999999,.071999997,.067000002,.059999999,.081,.085000001,.096000001,.121
.057,.052000001,.037999999,.061000001,.045000002,.039999999,.048999999,.041999999,.046999998,.045000002,.068000004,.066,.086999997,.090999998,.090999998,.13600001
.059,.052999999,.039000001,.048,.050999999,.050000001,.046,.048999999,.050999999,.074000001,.061000001,.086999997,.097000003,.082000002,.104,.119
.048,.046,.059,.037999999,.037999999,.046,.041999999,.052000001,.048999999,.059,.056000002,.068999998,.092,.097000003,.096000001,.102
.045000002,.059999999,.050999999,.050000001,.046,.044,.054000001,.059,.064999998,.071999997,.052999999,.068999998,.1,.115,.107,.14
