.032000002,.017000001,.018999999,.02,.017000001,.021,.021,.030999999,.026000001,.024,.016000001,.035,.041000001,.035999998,.041000001,.035
.029999999,.021,.028999999,.035,.028999999,.023,.028999999,.028999999,.029999999,.037999999,.037999999,.041999999,.046,.043000001,.056000002,.057
.032000002,.028999999,.028999999,.02,.034000002,.026000001,.032000002,.034000002,.048999999,.033,.039999999,.039999999,.048999999,.050999999,.07,.071000002
.035999998,.035,.034000002,.030999999,.037999999,.039999999,.041000001,.039999999,.044,.035999998,.048,.059,.059,.048999999,.067000002,.075000003
.034000002,.037999999,.037,.035999998,.037999999,.039000001,.029999999,.044,.048999999,.035999998,.046,.057999998,.064999998,.059999999,.072999999,.106
.063000001,.046999998,.032000002,.033,.035999998,.032000002,.045000002,.048,.044,.052999999,.057999998,.061000001,.052000001,.068999998,.071999997,.083999999
.046999998,.035999998,.041000001,.041999999,.045000002,.034000002,.037,.048,.043000001,.048999999,.057999998,.068999998,.059,.092,.082999997,.092
.052000001,.050000001,.035,.046,.050999999,.041000001,.039000001,.041999999,.048,.054000001,.059999999,.061000001,.061999999,.071000002,.1,.102
.061000001,.046,.059,.050999999,.046999998,.046999998,.046,.048999999,.050000001,.048999999,.072999999,.079000004,.078000002,.079999998,.093999997,.103
.035999998,.046,.056000002,.044,.048,.044,.044,.041000001,.052999999,.048,.057,.075000003,.083999999,.101,.078000002,.096000001
.035,.048,.039999999,.039999999,.039000001,.044,.041999999,.054000001,.061999999,.064999998,.090999998,.078000002,.093000002,.097000003,.105,.12
.066,.048999999,.052000001,.046,.056000002,.046,.043000001,.052000001,.063000001,.056000002,.071000002,.07,.097000003,.093000002,.111,.131
.059,.048,.048999999,.052999999,.050000001,.045000002,.048,.050999999,.071000002,.057999998,.068999998,.081,.106,.121,.11,.131
.048,.046999998,.048,.027000001,.048999999,.048999999,.048999999,.059,.050999999,.057999998,.075000003,.078000002,.114,.112,.112,.126
.052000001,.050999999,.045000002,.055,.045000002,.050999999,.063000001,.059,.059999999,.061000001,.075000003,.083999999,.097999997,.108,.11,.12899999
.054000001,.048999999,.063000001,.048999999,.050999999,.048,.046999998,.052999999,.061000001,.067000002,.071000002,.075000003,.097999997,.106,.126,.138
.046999998,.059999999,.050000001,.055,.041000001,.048,.064999998,.057,.072999999,.075999998,.079000004,.082000002,.114,.109,.127,.126
