.023,.017000001,.02,.017000001,.016000001,.022,.016000001,.017999999,.024,.015,.024,.025,.030999999,.030999999,.033,.039000001
.025,.028000001,.028000001,.025,.015,.027000001,.024,.018999999,.028000001,.017999999,.028000001,.029999999,.034000002,.029999999,.037999999,.044
.017999999,.029999999,.028000001,.025,.025,.018999999,.032000002,.025,.039000001,.035,.032000002,.029999999,.033,.043000001,.050000001,.066
.041000001,.035,.028999999,.039000001,.041000001,.034000002,.028000001,.037,.028000001,.044,.039999999,.059,.057999998,.061000001,.061000001,.061000001
.028000001,.030999999,.035,.035,.025,.033,.028999999,.035,.028999999,.041000001,.045000002,.048999999,.044,.067000002,.066,.079999998
.041000001,.041999999,.030999999,.029999999,.041999999,.034000002,.043000001,.035999998,.046,.039999999,.052000001,.064000003,.050999999,.059,.075000003,.078000002
.037,.044,.035,.041000001,.035,.037,.048999999,.039000001,.048,.050000001,.033,.050999999,.054000001,.061000001,.086999997,.083999999
.041000001,.046999998,.033,.039000001,.045000002,.043000001,.039999999,.030999999,.035,.041000001,.074000001,.052000001,.079000004,.071000002,.082999997,.093999997
.039999999,.048999999,.043000001,.052999999,.037999999,.035,.029999999,.048,.052999999,.043000001,.052999999,.059,.059,.067000002,.079000004,.078000002
.055,.061000001,.055,.045000002,.044,.041999999,.046999998,.048999999,.050999999,.064999998,.059999999,.066,.07,.086000003,.098999999,.090000004
.052000001,.052000001,.054000001,.043000001,.037,.033,.048999999,.037,.050999999,.052999999,.066,.067000002,.083999999,.097999997,.102,.104
.052000001,.064000003,.043000001,.048999999,.052000001,.037,.048999999,.041999999,.046999998,.052000001,.07,.064999998,.089000002,.092,.079999998,.093000002
.046999998,.057,.048999999,.044,.037,.046,.046,.056000002,.057999998,.061999999,.061000001,.074000001,.077,.107,.123,.12
.043000001,.046999998,.034000002,.045000002,.035,.046,.054000001,.048999999,.050999999,.061000001,.072999999,.071999997,.088,.104,.126,.14
.052999999,.052999999,.043000001,.028999999,.050999999,.041999999,.050000001,.046,.043000001,.055,.077,.075999998,.090999998,.101,.125,.13
.059999999,.063000001,.044,.048999999,.052000001,.046999998,.048,.046,.046,.061000001,.057999998,.07,.108,.102,.114,.141
.057999998,.071000002,.048,.050000001,.043000001,.037,.048,.061000001,.054000001,.064999998,.07,.105,.089000002,.121,.13,.146
