.0049999999,.012,.0099999998,.011,.017000001,.028999999,.034000002,.041000001,.055,.064999998,.090999998,.114,.134,.16599999
.0049999999,.0070000002,.018999999,.024,.022,.024,.044,.041999999,.071000002,.078000002,.127,.13,.16599999,.20200001
.011,.0089999996,.018999999,.018999999,.021,.035,.045000002,.078000002,.093000002,.094999999,.131,.18099999,.213,.28200001
.015,.012,.023,.034000002,.035,.059,.064999998,.078000002,.103,.105,.15800001,.192,.22499999,.29300001
.015,.018999999,.022,.028000001,.032000002,.052999999,.068999998,.106,.12,.156,.15700001,.213,.237,.352
.016000001,.017999999,.029999999,.029999999,.041999999,.066,.094999999,.093999997,.115,.168,.23999999,.26100001,.29100001,.361
.014,.018999999,.022,.046999998,.046,.07,.083999999,.106,.146,.189,.233,.27599999,.31999999,.36700001
.030999999,.029999999,.039999999,.052999999,.068999998,.085000001,.107,.127,.162,.191,.235,.31900001,.382,.433
.028000001,.024,.039999999,.054000001,.068999998,.094999999,.122,.145,.20200001,.23,.26199999,.35600001,.37200001,.47600001
.026000001,.039999999,.041000001,.054000001,.075000003,.093999997,.12800001,.15700001,.207,.244,.289,.333,.45500001,.45500001
.028999999,.021,.055,.061000001,.068000004,.109,.142,.169,.20299999,.242,.31,.373,.449,.49900001
.035999998,.028000001,.050999999,.063000001,.079000004,.113,.14,.17399999,.242,.27200001,.32100001,.389,.454,.54799998
.029999999,.048,.063000001,.072999999,.081,.113,.146,.168,.23800001,.264,.34200001,.43000001,.484,.58399999
.027000001,.052999999,.045000002,.068000004,.093999997,.13500001,.176,.20900001,.24600001,.301,.373,.41600001,.50700003,.59399998
.032000002,.059999999,.074000001,.086000003,.098999999,.14,.17399999,.215,.26899999,.338,.375,.456,.52600002,.60000002
.030999999,.048999999,.046,.075999998,.119,.134,.177,.215,.26199999,.34299999,.37799999,.48199999,.55000001,.63700002
.039000001,.034000002,.081,.072999999,.117,.133,.198,.23899999,.29100001,.37099999,.421,.505,.55000001,.64200002
