.027000001,.030999999,.025,.017000001,.025,.028000001,.028999999,.028999999,.018999999,.023,.029999999,.037999999,.034000002,.039999999,.048,.041000001
.035,.033,.029999999,.028000001,.028999999,.032000002,.032000002,.030999999,.030999999,.033,.027000001,.041999999,.045000002,.048,.043000001,.064000003
.039000001,.035,.028999999,.033,.033,.032000002,.037999999,.041999999,.039000001,.037999999,.039999999,.045000002,.052000001,.057,.063000001,.061999999
.037999999,.041000001,.041999999,.043000001,.039000001,.028999999,.032000002,.041999999,.028999999,.041999999,.044,.050999999,.052000001,.052999999,.068999998,.075000003
.041999999,.035,.046,.039000001,.037,.046999998,.046,.046999998,.034000002,.048999999,.064000003,.054000001,.068000004,.068000004,.086000003,.097000003
.064000003,.044,.046,.035,.041999999,.039000001,.041000001,.046,.050000001,.055,.050000001,.056000002,.067000002,.071999997,.105,.079999998
.045000002,.045000002,.052999999,.034000002,.035,.039000001,.054000001,.048,.052000001,.054000001,.044,.057999998,.077,.078000002,.093000002,.094999999
.037999999,.037999999,.052999999,.039999999,.035,.039999999,.041000001,.044,.046999998,.057999998,.054000001,.052999999,.086999997,.068999998,.106,.108
.045000002,.039999999,.041999999,.050999999,.035999998,.034000002,.050000001,.039999999,.046,.048,.068000004,.07,.071000002,.086000003,.104,.111
.050000001,.054000001,.035,.039000001,.046,.046999998,.050999999,.039999999,.055,.061000001,.064000003,.074000001,.075000003,.094999999,.118,.11
.059999999,.054000001,.045000002,.044,.052999999,.059,.048999999,.045000002,.063000001,.067000002,.061999999,.07,.092,.090999998,.105,.116
.046,.046,.044,.032000002,.050000001,.039999999,.048999999,.050999999,.052000001,.054000001,.061999999,.085000001,.108,.1,.113,.139
.074000001,.066,.057,.055,.046999998,.041999999,.044,.048999999,.057999998,.063000001,.07,.079999998,.101,.114,.138,.14
.057999998,.061999999,.048,.039000001,.059,.045000002,.046999998,.059999999,.061999999,.064000003,.077,.071999997,.093000002,.109,.121,.121
.056000002,.052999999,.050000001,.041999999,.056000002,.044,.061000001,.048,.057999998,.068999998,.085000001,.081,.11,.118,.13,.153
.059,.054000001,.050000001,.050000001,.046999998,.046999998,.046999998,.052999999,.052000001,.075000003,.075000003,.086999997,.11,.115,.142,.132
.068000004,.064000003,.052000001,.045000002,.048,.050999999,.056000002,.074000001,.063000001,.075999998,.085000001,.085000001,.1,.123,.14399999,.167
