.0040000002,.0020000001,0,.0020000001,0,.003,.003,.0049999999,.0049999999,.0070000002,.0049999999,.0070000002,.0099999998,.0049999999,.0089999996,.0080000004,.017999999,.0099999998,.017000001,.018999999,.018999999,.027000001,.021,.029999999,.035,.023,.030999999,.026000001,.030999999,.033
.001,.001,.003,.0020000001,.003,.0020000001,.0040000002,.003,.0049999999,.0049999999,.003,.0070000002,.0060000001,.011,.014,.015,.014,.015,.018999999,.014,.016000001,.017000001,.026000001,.022,.033,.022,.029999999,.041999999,.037,.050999999
.003,.0049999999,.001,.001,.0020000001,.0049999999,.0040000002,.001,.0060000001,.0089999996,.0089999996,.012,.0089999996,.0099999998,.0089999996,.0060000001,.0070000002,.0099999998,.021,.016000001,.033,.023,.02,.027000001,.033,.030999999,.037,.046999998,.044,.045000002
.001,.003,.001,.0020000001,.0020000001,.0040000002,.001,.0080000004,.0060000001,.0049999999,.0060000001,.011,.0099999998,.014,.0099999998,.018999999,.012,.015,.016000001,.015,.028000001,.028000001,.026000001,.023,.033,.043000001,.035999998,.050000001,.045000002,.046
.003,0,.0020000001,.0060000001,.0040000002,.0020000001,.0060000001,.0020000001,.0060000001,.0070000002,.014,.0080000004,.0089999996,.017000001,.016000001,.0099999998,.018999999,.012,.018999999,.021,.017999999,.032000002,.032000002,.024,.026000001,.039000001,.029999999,.039999999,.056000002,.046999998
.0020000001,.0020000001,.0040000002,.0020000001,.003,.0040000002,.0020000001,.0020000001,.0080000004,.0070000002,.0070000002,.0089999996,.012,.012,.015,.0080000004,.024,.02,.017000001,.028000001,.02,.025,.029999999,.046999998,.043000001,.032000002,.043000001,.057,.048999999,.067000002
.0020000001,.001,.0049999999,.003,.0049999999,.0060000001,.0049999999,.0070000002,.0070000002,.0049999999,.0089999996,.0099999998,.011,.0070000002,.016000001,.012,.018999999,.02,.027000001,.022,.018999999,.032000002,.043000001,.048,.033,.032000002,.052000001,.054000001,.048999999,.063000001
0,.003,.0040000002,.0040000002,.001,.0080000004,.0060000001,.0040000002,.0060000001,.0049999999,.011,.013,.012,.0089999996,.02,.014,.013,.02,.026000001,.025,.033,.030999999,.028999999,.035,.035999998,.041000001,.041999999,.057,.061000001,.050999999
.0040000002,.003,.0080000004,.003,.003,.0060000001,.0099999998,.0060000001,.0089999996,.0060000001,.0089999996,.011,.0099999998,.011,.017000001,.014,.017000001,.017000001,.027000001,.025,.024,.027000001,.033,.033,.039999999,.056000002,.056000002,.052000001,.064999998,.052999999
.0049999999,.003,.001,.0040000002,.0020000001,.0070000002,.0070000002,.001,.0049999999,.0080000004,.0049999999,.011,.011,.0099999998,.012,.016000001,.02,.02,.028000001,.035,.039000001,.039000001,.041999999,.039999999,.046999998,.052999999,.061999999,.052000001,.059,.077
0,.001,.0060000001,.0070000002,.0040000002,.0080000004,.0020000001,.0070000002,.0060000001,.0089999996,.012,.011,.012,.012,.016000001,.018999999,.022,.025,.028999999,.025,.024,.028000001,.037,.037999999,.041999999,.048,.064999998,.061000001,.077,.079999998
.0070000002,.0040000002,.0099999998,.0049999999,.0049999999,.0060000001,.0049999999,.0089999996,.0080000004,.0080000004,.011,.0060000001,.016000001,.0089999996,.025,.028000001,.025,.017000001,.025,.035999998,.024,.045000002,.043000001,.044,.045000002,.061999999,.066,.061000001,.063000001,.079000004
.0070000002,.003,.0080000004,.0080000004,.0070000002,.0049999999,.0080000004,.0089999996,.011,.015,.012,.013,.017000001,.015,.012,.018999999,.026000001,.022,.033,.039999999,.028000001,.041999999,.043000001,.046999998,.061000001,.066,.063000001,.067000002,.064000003,.081
.0049999999,.0049999999,.0020000001,.0040000002,.0080000004,.0070000002,.0040000002,.0080000004,.0060000001,.0080000004,.011,.0070000002,.014,.022,.017000001,.026000001,.028000001,.023,.023,.033,.028000001,.037999999,.052000001,.055,.054000001,.059999999,.068999998,.074000001,.061000001,.078000002
.003,.003,.003,.0049999999,.0080000004,.0060000001,.0089999996,.014,.014,.0099999998,.015,.015,.022,.016000001,.02,.017000001,.023,.023,.014,.039999999,.046,.037999999,.056000002,.048999999,.052000001,.056000002,.068000004,.075000003,.086000003,.096000001
.001,.0080000004,.0040000002,.0070000002,.0089999996,.0040000002,.0049999999,.012,.0040000002,.017999999,.011,.012,.014,.02,.027000001,.023,.027000001,.017000001,.037999999,.048,.039999999,.039999999,.046,.059,.057,.068999998,.071000002,.074000001,.075999998,.1
.0089999996,.0070000002,.0049999999,.0060000001,.011,.0080000004,.0080000004,.0089999996,.0080000004,.0080000004,.0089999996,.011,.013,.021,.021,.024,.024,.029999999,.043000001,.032000002,.043000001,.048,.045000002,.041999999,.055,.057,.078000002,.07,.082999997,.1
.0049999999,.0060000001,.0060000001,.0049999999,.0099999998,.0040000002,.0060000001,.0089999996,.0070000002,.0099999998,.024,.022,.015,.017999999,.022,.018999999,.021,.028999999,.037,.037999999,.044,.048,.056000002,.064000003,.068000004,.068999998,.068999998,.090999998,.072999999,.098999999
.0040000002,.0080000004,.0020000001,.0049999999,.0080000004,.0080000004,.014,.0060000001,.014,.014,.011,.016000001,.0089999996,.017999999,.028000001,.026000001,.035999998,.032000002,.035,.045000002,.034000002,.056000002,.07,.048,.071000002,.078000002,.068000004,.086999997,.1,.096000001
.0060000001,.0060000001,.0089999996,.0060000001,.003,.0080000004,.003,.0099999998,.011,.015,.016000001,.018999999,.018999999,.02,.030999999,.022,.034000002,.035,.032000002,.045000002,.044,.054000001,.054000001,.067000002,.052999999,.068000004,.07,.098999999,.086000003,.104
0,.0060000001,.0040000002,.0020000001,.0070000002,.0080000004,.0040000002,.003,.016000001,.012,.014,.015,.014,.027000001,.026000001,.027000001,.022,.043000001,.037999999,.055,.045000002,.045000002,.055,.052999999,.083999999,.078000002,.075999998,.103,.086000003,.093000002
.0080000004,.0049999999,.0080000004,.0080000004,.0070000002,.0089999996,.016000001,.013,.0089999996,.017000001,.013,.012,.011,.027000001,.028000001,.028000001,.044,.033,.035999998,.041000001,.048,.063000001,.052999999,.045000002,.067000002,.086000003,.078000002,.093000002,.090999998,.106
.0049999999,.0040000002,.0089999996,.0080000004,.0060000001,.0070000002,.0070000002,.014,.012,.0099999998,.018999999,.017999999,.011,.022,.032000002,.025,.052000001,.041000001,.046999998,.048,.055,.059999999,.063000001,.071000002,.086999997,.085000001,.089000002,.090999998,.117,.101
.0080000004,.0089999996,.0040000002,.0070000002,.0070000002,.0049999999,.0070000002,.0080000004,.014,.0089999996,.016000001,.017000001,.018999999,.018999999,.032000002,.028999999,.030999999,.035,.041999999,.052000001,.059999999,.059,.063000001,.079000004,.072999999,.074000001,.090000004,.119,.096000001,.123
.0070000002,.0060000001,.0060000001,.011,.0040000002,.014,.0080000004,.013,.016000001,.017999999,.013,.017000001,.024,.025,.028000001,.034000002,.030999999,.034000002,.041999999,.056000002,.059999999,.07,.054000001,.066,.090000004,.086000003,.103,.104,.115,.118
.0060000001,.0049999999,.0049999999,.0049999999,.0070000002,.0089999996,.0040000002,.014,.0089999996,.02,.017999999,.014,.025,.035,.026000001,.027000001,.028000001,.035,.041999999,.043000001,.041999999,.07,.057999998,.075999998,.068000004,.085000001,.096000001,.12,.103,.105
.0049999999,.0080000004,.0060000001,.0089999996,.0049999999,.0040000002,.012,.016000001,.016000001,.014,.021,.027000001,.028999999,.035,.035999998,.032000002,.048999999,.044,.046999998,.046999998,.050999999,.067000002,.075999998,.068999998,.089000002,.075000003,.115,.121,.109,.127
