.0049999999,.0040000002,.0070000002,.0080000004,.012,.013,.028999999,.032000002,.029999999,.045000002,.077,.090000004,.123,.14399999
.0099999998,.0099999998,.0099999998,.013,.024,.021,.025,.044,.054000001,.071999997,.098999999,.114,.12899999,.16599999
.0089999996,.0080000004,.024,.015,.012,.026000001,.034000002,.046,.077,.079000004,.102,.141,.16500001,.20100001
.011,.017000001,.014,.02,.033,.043000001,.050999999,.068999998,.082000002,.094999999,.13,.138,.17399999,.241
.0089999996,.02,.02,.024,.032000002,.039000001,.057,.081,.097999997,.118,.13600001,.163,.221,.23800001
.0099999998,.017000001,.017999999,.027000001,.046,.054000001,.066,.106,.108,.142,.163,.222,.25299999,.303
.013,.014,.028000001,.039999999,.046999998,.046,.081,.094999999,.121,.145,.168,.234,.27000001,.30500001
.015,.017999999,.017999999,.026000001,.037,.057,.071999997,.083999999,.114,.148,.204,.236,.301,.35699999
.015,.028000001,.024,.037999999,.054000001,.059,.092,.097000003,.15000001,.176,.223,.29800001,.333,.35800001
.021,.030999999,.029999999,.044,.059,.071999997,.098999999,.124,.162,.22,.226,.27900001,.35499999,.41499999
.025,.030999999,.035,.052000001,.054000001,.101,.113,.14300001,.171,.197,.23999999,.32699999,.35800001,.435
.017999999,.029999999,.041999999,.055,.067000002,.090000004,.11,.15000001,.192,.22499999,.28999999,.34299999,.36700001,.45899999
.023,.027000001,.037,.046999998,.081,.086999997,.124,.14300001,.184,.219,.28299999,.354,.41299999,.50700003
.027000001,.029999999,.039000001,.054000001,.071000002,.092,.132,.178,.208,.25400001,.29800001,.35499999,.44100001,.46900001
.021,.046,.052999999,.061999999,.086999997,.107,.139,.155,.199,.259,.30599999,.40900001,.48100001,.54299998
.024,.035999998,.048999999,.059,.078000002,.116,.17299999,.208,.23199999,.29300001,.329,.37099999,.47299999,.55500001
.025,.033,.052000001,.059999999,.082999997,.109,.15800001,.182,.243,.30199999,.35600001,.40799999,.48699999,.588
