0,0,.003,.001,0,0,0,0,0,0,.001,.0049999999,.001,.0049999999,.003,.0040000002,.0040000002,.003,.0060000001,.0020000001,.0070000002,.0060000001,.0040000002,.003,.0040000002,.012,.0089999996,.011,.011,.0099999998
.001,.001,0,0,.001,.001,.001,0,0,0,.003,0,.001,.003,.0020000001,.0040000002,.003,.0020000001,.0040000002,.0020000001,.003,.012,.0049999999,.011,.0049999999,.012,.0070000002,.0099999998,.0060000001,.011
0,0,0,.001,.0020000001,.0040000002,.0020000001,0,0,.001,.0020000001,0,.001,.001,.003,.003,.003,.0080000004,.0070000002,.0040000002,.0020000001,.0049999999,.001,.0099999998,.0080000004,.013,.0080000004,.0099999998,.012,.0070000002
0,.001,.001,.001,.001,.0020000001,.0020000001,0,0,.001,.0040000002,0,.003,.0040000002,.0020000001,0,.0080000004,.003,.0070000002,.0099999998,.0049999999,.0040000002,.0060000001,.003,.0060000001,.012,.0060000001,.0080000004,.015,.015
0,.001,0,0,0,0,0,0,0,.003,.001,0,.003,0,.001,.001,.0020000001,.0070000002,.003,.0020000001,.003,.0040000002,.0070000002,.0040000002,.0099999998,.0020000001,.0099999998,.0060000001,.013,.012
.001,0,.001,0,.001,0,0,0,.001,.003,0,.0020000001,.003,0,0,.0040000002,.0040000002,.0040000002,.0049999999,.0089999996,.0049999999,.0040000002,.0040000002,.0070000002,.0040000002,.0060000001,.0070000002,.0089999996,.015,.013
.0020000001,.001,0,.001,0,.001,.0020000001,.001,0,.0020000001,.001,.0020000001,.0020000001,.003,.001,.001,.0020000001,.0040000002,.0049999999,.003,.0049999999,.0060000001,.001,.0049999999,.0099999998,.0080000004,.011,.0099999998,.0089999996,.016000001
.001,.001,.001,0,0,0,.001,.001,.001,.001,.003,.001,.003,0,.003,.001,.0070000002,.001,.0020000001,0,.0020000001,.011,.0040000002,.0060000001,.0080000004,.0060000001,.011,.015,.0080000004,.011
0,.001,0,.001,0,0,.001,.0020000001,.001,.001,.001,.0020000001,.003,.001,.001,.003,.001,.003,.0080000004,.0070000002,.0020000001,.0089999996,.0089999996,.0089999996,.0070000002,.011,.0049999999,.013,.011,.015
0,0,0,0,.0020000001,0,0,0,.001,.0020000001,.0020000001,0,.001,.003,.003,.0020000001,.0040000002,.0049999999,.0060000001,.011,.003,.0040000002,.0049999999,.0049999999,.0089999996,.0080000004,.0089999996,.013,.0089999996,.015
.001,0,0,0,0,0,0,.003,.001,.003,.001,.003,.0020000001,0,0,.0049999999,.0049999999,.0020000001,.001,.0040000002,.0049999999,.0040000002,.0089999996,.011,.0080000004,.013,.0040000002,.0080000004,.016000001,.015
.001,.001,0,.001,.001,.001,0,0,0,.001,.0020000001,0,.001,.0020000001,.003,.003,.0040000002,.0020000001,.0049999999,.0060000001,.0070000002,.0080000004,.0080000004,.0049999999,.011,.0060000001,.015,.015,.0099999998,.015
0,0,.001,.001,.001,.001,0,0,.001,.001,.001,.001,.001,.0040000002,.0020000001,.003,0,.0020000001,.0020000001,.0060000001,.0070000002,.0070000002,.0060000001,.012,.0040000002,.0099999998,.012,.0089999996,.0089999996,.0099999998
0,.001,0,0,.001,.001,.0020000001,.001,0,.001,.001,.0020000001,0,.001,.0040000002,0,.0040000002,.001,.0049999999,.0070000002,.0060000001,.0060000001,.0070000002,.0060000001,.0070000002,.0060000001,.0070000002,.012,.011,.0099999998
.001,0,.001,.001,0,0,.0020000001,.001,0,.001,.0020000001,.0020000001,.001,0,.003,.0020000001,.0040000002,.003,.003,.003,.0080000004,.0089999996,.011,.011,.0049999999,.0080000004,.012,.02,.0080000004,.011
0,0,0,0,0,0,.0020000001,.001,.001,.0020000001,.001,.003,.0020000001,.0020000001,.0049999999,.0040000002,.0040000002,.0040000002,.003,.0049999999,.003,.0040000002,.0060000001,.0040000002,.0060000001,.016000001,.0089999996,.011,.013,.013
.001,0,0,0,0,0,0,0,.003,0,.001,0,.0040000002,.0040000002,.0020000001,.0020000001,.0060000001,.0040000002,.0020000001,.0070000002,.0049999999,.003,.0070000002,.011,.012,.0089999996,.014,.012,.014,.014
.001,0,.001,.001,.0020000001,0,0,0,0,.001,.001,.001,.0040000002,.0020000001,.0040000002,.003,.0020000001,.001,.0040000002,.0080000004,.012,.015,.011,.0099999998,.015,.014,.017000001,.02,.012,.023
0,.0020000001,0,0,.001,0,.0020000001,.001,.0020000001,.001,.0060000001,.0020000001,.003,.003,.0070000002,.0040000002,.0049999999,.0040000002,.003,.0080000004,.0070000002,.0060000001,.0089999996,.011,.0080000004,.012,.016000001,.015,.015,.021
0,.001,.001,0,.001,0,0,.0020000001,.001,.001,.0049999999,0,.0049999999,.001,.001,0,.0040000002,.0049999999,.012,.0049999999,.0060000001,.0089999996,.0070000002,.0089999996,.0099999998,.011,.013,.012,.017000001,.017000001
0,0,0,.001,0,0,.0020000001,.001,0,.0020000001,.0060000001,.0020000001,.0020000001,.001,.001,.0040000002,.001,.0049999999,.0060000001,.0070000002,.0099999998,.0089999996,.0040000002,.0099999998,.013,.014,.0089999996,.018999999,.011,.014
0,0,.001,0,.001,.001,.001,0,.001,.001,.001,.0049999999,.003,.0020000001,.0020000001,.003,.0040000002,.003,.0040000002,.0070000002,.0070000002,.0049999999,.0070000002,.0089999996,.0060000001,.0060000001,.011,.011,.013,.016000001
.001,0,.001,.0040000002,0,.001,0,0,.0020000001,0,.0040000002,.0020000001,.0060000001,.0049999999,.0049999999,.0049999999,.0060000001,.001,.003,.003,.0040000002,.0089999996,.0099999998,.013,.014,.0099999998,.014,.014,.012,.014
0,0,.001,0,.001,.0020000001,0,.0020000001,0,0,.0020000001,.003,.001,.0020000001,.003,.0020000001,.0040000002,.0049999999,.0049999999,.0049999999,.0099999998,.0060000001,.011,.015,.0070000002,.012,.015,.017999999,.017999999,.016000001
0,0,.001,0,.001,0,0,0,.003,.001,.0040000002,.0049999999,.003,.003,.001,0,.0049999999,.0049999999,.0070000002,.0080000004,.0040000002,.0049999999,.012,.0089999996,.011,.014,.012,.02,.015,.013
0,0,.001,.0020000001,.001,0,.001,0,0,.003,.0020000001,.003,.0040000002,.003,.0020000001,.0049999999,.0060000001,.0070000002,.0040000002,.0089999996,.0049999999,.0070000002,.0049999999,.0089999996,.0099999998,.012,.02,.017999999,.016000001,.022
