.0080000004,.0089999996,.0049999999,.013,.0070000002,.014,.013,.012,0,.012,.012,.014,.014,.0089999996,.022,.024
.017000001,.013,.012,.012,.016000001,.0089999996,.0080000004,.011,.015,.011,.013,.023,.017999999,.02,.030999999,.025
.023,.017999999,.015,.012,.016000001,.013,.02,.02,.012,.016000001,.02,.014,.017999999,.027000001,.024,.025
.021,.016000001,.021,.025,.017000001,.016000001,.018999999,.022,.018999999,.017999999,.028000001,.022,.029999999,.034000002,.033,.034000002
.023,.021,.017999999,.026000001,.028999999,.015,.018999999,.022,.015,.017000001,.030999999,.039999999,.029999999,.023,.030999999,.048999999
.025,.022,.014,.02,.028999999,.018999999,.017999999,.032000002,.028999999,.024,.037,.033,.034000002,.041000001,.046,.041999999
.023,.028999999,.023,.029999999,.02,.024,.032000002,.033,.022,.039000001,.022,.048999999,.028000001,.030999999,.045000002,.046999998
.028000001,.028000001,.026000001,.025,.030999999,.028999999,.023,.026000001,.026000001,.026000001,.041000001,.035999998,.039999999,.050999999,.045000002,.048
.030999999,.025,.030999999,.028000001,.028999999,.027000001,.022,.026000001,.039000001,.034000002,.027000001,.037999999,.030999999,.041000001,.052000001,.057999998
.041999999,.030999999,.033,.033,.027000001,.029999999,.028000001,.028999999,.037999999,.041000001,.037999999,.041999999,.048999999,.046,.063000001,.061000001
.037,.035999998,.041999999,.029999999,.023,.032000002,.026000001,.033,.037999999,.037999999,.039999999,.044,.050999999,.043000001,.050999999,.072999999
.037,.039000001,.046999998,.037,.024,.029999999,.035,.046999998,.041000001,.054000001,.048999999,.054000001,.059999999,.061000001,.059,.068999998
.039000001,.034000002,.045000002,.030999999,.034000002,.043000001,.032000002,.043000001,.041999999,.039999999,.050999999,.050000001,.048,.059,.057999998,.093999997
.046,.043000001,.030999999,.033,.039999999,.039999999,.035,.043000001,.034000002,.046999998,.048,.064000003,.055,.064000003,.085000001,.075000003
.052999999,.039999999,.039000001,.034000002,.039999999,.037999999,.030999999,.045000002,.037999999,.039000001,.046,.050999999,.068000004,.057999998,.075000003,.092
.056000002,.048,.059,.035999998,.033,.041999999,.035999998,.044,.046,.056000002,.048,.061000001,.064000003,.056000002,.061999999,.086999997
.048999999,.035999998,.032000002,.039000001,.032000002,.048999999,.027000001,.039000001,.046999998,.046,.044,.050000001,.071000002,.066,.071999997,.094999999
