.0040000002,.003,.003,.0080000004,.0020000001,.0070000002,.003,.0040000002,.0099999998,.0060000001,.0099999998,.0070000002,.0060000001,.0049999999,.0080000004,.003
.0040000002,.0070000002,.0049999999,.0080000004,.0070000002,.0070000002,.0060000001,.0049999999,.0080000004,.0089999996,.0060000001,.0099999998,.014,.0080000004,.0089999996,.0060000001
.0099999998,.0070000002,.0099999998,.0020000001,.0049999999,.0080000004,.0070000002,.012,.0099999998,.0089999996,.012,.011,.012,.011,.011,.017999999
.0099999998,.0049999999,.0080000004,.0089999996,.0080000004,.0099999998,.0080000004,.0070000002,.0080000004,.0080000004,.0070000002,.011,.015,.011,.018999999,.016000001
.0089999996,.0089999996,.011,.012,.0099999998,.0060000001,.0070000002,.012,.018999999,.0099999998,.0080000004,.015,.018999999,.016000001,.024,.021
.015,.0099999998,.012,.0080000004,.0099999998,.016000001,.016000001,.0089999996,.014,.018999999,.017000001,.013,.014,.02,.028999999,.028000001
.018999999,.013,.017000001,.0080000004,.013,.013,.013,.015,.021,.017000001,.017999999,.025,.017999999,.029999999,.025,.035999998
.022,.012,.015,.011,.016000001,.015,.017999999,.012,.018999999,.013,.02,.026000001,.027000001,.028999999,.028999999,.028000001
.02,.016000001,.017999999,.015,.023,.014,.017000001,.015,.014,.023,.025,.021,.032000002,.028000001,.041000001,.037
.024,.013,.0089999996,.013,.017000001,.014,.018999999,.028000001,.025,.029999999,.026000001,.027000001,.035,.035,.026000001,.032000002
.017999999,.024,.016000001,.018999999,.021,.022,.022,.024,.028999999,.017000001,.033,.027000001,.039000001,.033,.035999998,.043000001
.018999999,.026000001,.02,.022,.021,.025,.024,.02,.017999999,.024,.02,.033,.035,.035,.039999999,.041000001
.033,.028999999,.018999999,.025,.023,.015,.02,.026000001,.028000001,.033,.039999999,.030999999,.035999998,.041999999,.050000001,.050999999
.028000001,.027000001,.027000001,.026000001,.021,.027000001,.023,.029999999,.037,.032000002,.034000002,.035,.035,.046,.050000001,.044
.029999999,.024,.023,.022,.026000001,.028000001,.029999999,.030999999,.032000002,.022,.032000002,.026000001,.035,.048999999,.044,.063000001
.028000001,.028999999,.028999999,.027000001,.025,.02,.02,.028000001,.023,.028999999,.030999999,.035999998,.037999999,.052000001,.052999999,.059
.028000001,.021,.028999999,.022,.034000002,.018999999,.035999998,.037,.037,.029999999,.030999999,.041000001,.048999999,.054000001,.067000002,.057
