.0020000001,.003,.001,.0040000002,.0040000002,.0080000004,.011,.016000001,.024,.029999999,.041999999,.059999999,.075000003,.088
.001,.003,.0049999999,.0040000002,.0080000004,.013,.017000001,.025,.028000001,.034000002,.063000001,.074000001,.072999999,.121
.0040000002,.0040000002,.0060000001,.0060000001,.0060000001,.017999999,.024,.033,.034000002,.044,.057,.071000002,.094999999,.14300001
.0049999999,.0040000002,.013,.012,.015,.0099999998,.016000001,.028000001,.041000001,.050999999,.072999999,.086000003,.132,.14
.0089999996,.0070000002,.013,.0049999999,.018999999,.017000001,.023,.034000002,.052999999,.071000002,.086999997,.102,.149,.156
.0080000004,.0049999999,.013,.0099999998,.02,.026000001,.043000001,.041999999,.052999999,.068999998,.085000001,.108,.142,.15800001
.0089999996,.012,.012,.014,.017999999,.034000002,.039999999,.035999998,.056000002,.082999997,.090000004,.134,.169,.207
.0080000004,.0089999996,.0099999998,.017999999,.024,.033,.035999998,.046999998,.083999999,.098999999,.108,.15000001,.175,.23100001
.0049999999,.012,.013,.014,.028999999,.025,.043000001,.050000001,.064999998,.086000003,.105,.15000001,.20299999,.214
.0099999998,.0080000004,.015,.014,.032000002,.033,.041000001,.063000001,.071000002,.104,.13699999,.19400001,.219,.233
.017000001,.017000001,.015,.021,.025,.050000001,.055,.078000002,.090999998,.107,.141,.185,.208,.278
.001,.015,.018999999,.015,.029999999,.035,.052000001,.082000002,.092,.131,.15700001,.164,.235,.287
.015,.023,.011,.023,.039999999,.054000001,.052999999,.078000002,.114,.156,.146,.199,.242,.28999999
.0089999996,.016000001,.0089999996,.024,.032000002,.046999998,.064000003,.075000003,.097999997,.14,.163,.20200001,.28600001,.31799999
.018999999,.021,.018999999,.026000001,.035999998,.059,.071000002,.1,.104,.147,.163,.233,.29300001,.33500001
.017999999,.015,.025,.035,.039000001,.057,.079999998,.098999999,.131,.162,.221,.25299999,.278,.34599999
.012,.018999999,.025,.026000001,.039000001,.059,.092,.104,.133,.18000001,.17900001,.23800001,.28999999,.35699999
