.0080000004,.0060000001,.0080000004,.02,.0089999996,.016000001,.028999999,.046,.050999999,.054000001,.083999999,.101,.124,.167
.011,.0089999996,.0099999998,.017999999,.017000001,.022,.048999999,.043000001,.057999998,.083999999,.106,.119,.148,.183
.0070000002,.014,.015,.018999999,.024,.027000001,.041999999,.064000003,.071999997,.086000003,.131,.15099999,.223,.21799999
.011,.013,.017000001,.02,.035,.033,.064000003,.064000003,.083999999,.119,.141,.167,.229,.27500001
.014,.017999999,.022,.028000001,.041999999,.055,.064999998,.093000002,.102,.138,.171,.22,.24600001,.31200001
.0070000002,.018999999,.032000002,.037,.041000001,.055,.064999998,.103,.123,.15000001,.19400001,.252,.28099999,.336
.018999999,.026000001,.028999999,.039000001,.046999998,.067000002,.072999999,.094999999,.124,.184,.20100001,.25600001,.296,.35800001
.024,.024,.023,.035,.046,.057999998,.1,.119,.14300001,.186,.248,.28200001,.34599999,.39700001
.018999999,.023,.029999999,.044,.052000001,.079000004,.11,.126,.15000001,.2,.259,.31999999,.396,.414
.022,.039999999,.046999998,.046999998,.066,.101,.118,.132,.175,.22499999,.27399999,.33399999,.352,.479
.030999999,.035999998,.050999999,.071999997,.068999998,.086999997,.123,.163,.191,.234,.29699999,.37099999,.43799999,.46700001
.017999999,.029999999,.057,.068999998,.085000001,.102,.109,.18099999,.213,.26100001,.329,.384,.44299999,.49599999
.033,.033,.052000001,.064000003,.082999997,.1,.146,.17,.242,.25999999,.317,.39700001,.47999999,.53299999
.030999999,.039000001,.044,.077,.090999998,.126,.155,.20100001,.248,.315,.35299999,.41800001,.5,.54900002
.039000001,.037999999,.054000001,.082999997,.086999997,.12899999,.16,.20299999,.259,.28999999,.382,.46200001,.49900001,.59200001
.048,.052000001,.045000002,.086000003,.098999999,.125,.168,.21600001,.249,.33399999,.34599999,.449,.551,.61199999
.029999999,.041000001,.068999998,.082999997,.122,.134,.18700001,.213,.27000001,.338,.42399999,.50300002,.54699999,.63700002
