.003,.0020000001,.001,.003,0,.0020000001,.0020000001,.003,.0020000001,.0040000002,.0049999999,.0020000001,.0040000002,.0040000002,.0070000002,.0049999999,.0089999996,.0040000002,.012,.0080000004,.0060000001,.013,.011,.0070000002,.014,.0089999996,.016000001,.013,.022,.02
.0040000002,0,.003,.001,.001,.001,.003,.0020000001,.0020000001,.0049999999,.0049999999,.0040000002,.0049999999,.0020000001,.0049999999,.0060000001,.0099999998,.013,.0070000002,.0049999999,.0099999998,.015,.0049999999,.015,.0080000004,.016000001,.0080000004,.014,.024,.016000001
.001,.003,0,.001,.003,.001,.0040000002,.001,.001,.0040000002,.0070000002,.003,.003,.003,.0049999999,.001,.0040000002,.0070000002,.003,.0070000002,.013,.0099999998,.011,.014,.015,.0099999998,.011,.02,.017000001,.018999999
.001,.0040000002,.001,.0020000001,.0020000001,0,.0040000002,.0020000001,.0040000002,.0040000002,.0060000001,.0040000002,.0060000001,.003,.0099999998,.0089999996,.0040000002,.0089999996,.013,.011,.012,.011,.015,.0049999999,.0089999996,.02,.022,.022,.023,.016000001
.003,.0049999999,.0020000001,.0040000002,.001,.0040000002,0,0,.0049999999,.003,.0020000001,.003,.0070000002,.0060000001,.003,.0020000001,.0049999999,.0060000001,.0089999996,.0080000004,.0089999996,.0099999998,.0080000004,.011,.017000001,.017999999,.025,.022,.015,.016000001
.001,.0020000001,.0020000001,.0020000001,.0020000001,.003,.0060000001,.0020000001,.001,.003,.0020000001,.0040000002,.0060000001,.0060000001,.0070000002,.0020000001,.0070000002,.0089999996,.0049999999,.0099999998,.0060000001,.0099999998,.014,.014,.013,.018999999,.016000001,.026000001,.023,.021
.0020000001,.0020000001,0,0,.0020000001,.0020000001,.0020000001,.0049999999,.0040000002,.0080000004,.0020000001,.0099999998,.0049999999,.0070000002,.0089999996,.0070000002,.0080000004,.0089999996,.0070000002,.017000001,.02,.017999999,.0049999999,.015,.0099999998,.013,.013,.017000001,.022,.039000001
.0070000002,.001,.001,.003,.001,.0060000001,.003,.0049999999,.003,.0049999999,0,.001,.003,.0070000002,.0099999998,.0070000002,.0080000004,.014,.014,.0080000004,.014,.016000001,.015,.012,.017000001,.015,.023,.024,.018999999,.022
.001,.003,.0020000001,.003,.003,.0020000001,.0040000002,.003,.0049999999,.0080000004,.0060000001,.0040000002,.003,.0060000001,.0070000002,.0040000002,.0099999998,.014,.0060000001,.013,.015,.017000001,.016000001,.02,.011,.014,.0099999998,.02,.023,.032000002
.003,.001,.003,.001,.0020000001,.0049999999,.0070000002,.0060000001,.0049999999,.003,.001,.0060000001,.0060000001,.0070000002,.0099999998,.011,.012,.0080000004,.013,.0080000004,.018999999,.015,.012,.016000001,.015,.017000001,.024,.027000001,.011,.026000001
.001,.001,.0049999999,.0049999999,.0060000001,.0040000002,.001,.0020000001,.001,.0060000001,.0070000002,.0020000001,.0060000001,.0060000001,.0060000001,.0089999996,.0089999996,.012,.011,.012,.02,.023,.016000001,.017999999,.024,.017999999,.017999999,.018999999,.025,.024
.001,.003,.0020000001,.003,.003,.0020000001,.0060000001,.001,.0020000001,.001,.0049999999,.0040000002,.0060000001,.0080000004,.014,.0080000004,.0070000002,.012,.0089999996,.012,.012,.017999999,.024,.014,.021,.014,.024,.027000001,.025,.027000001
.0020000001,.0060000001,.0070000002,.003,.0060000001,.0049999999,.0049999999,.0070000002,.0040000002,.0060000001,.0080000004,.003,.003,.0080000004,.0089999996,.0080000004,.011,.0070000002,.014,.012,.017000001,.022,.013,.025,.022,.021,.023,.02,.029999999,.037
.0070000002,.0020000001,.0060000001,.0049999999,.0060000001,.0040000002,.0020000001,.0049999999,.0020000001,.0089999996,.0089999996,.0070000002,.011,.0040000002,.0080000004,.011,.012,.0089999996,.0099999998,.014,.017000001,.017999999,.015,.021,.017000001,.025,.024,.022,.023,.033
.0040000002,.003,.0020000001,.003,.0070000002,.0070000002,.0040000002,.0040000002,.003,.0049999999,.0089999996,.0099999998,.0049999999,.0099999998,.011,.012,.012,.012,.012,.02,.016000001,.013,.02,.025,.025,.032000002,.033,.029999999,.028000001,.034000002
.0049999999,.0049999999,.0020000001,.003,.003,.001,.0020000001,.0040000002,.0049999999,.0060000001,.015,.0089999996,.0060000001,.014,.0060000001,.0089999996,.0089999996,.017999999,.016000001,.024,.02,.02,.016000001,.032000002,.029999999,.023,.015,.021,.028999999,.037999999
.003,.0020000001,.0020000001,.0040000002,.0049999999,.0020000001,.011,.0060000001,.003,.0070000002,.0070000002,.0049999999,.011,.0040000002,.0060000001,.0099999998,.012,.013,.016000001,.026000001,.014,.014,.034000002,.030999999,.021,.035999998,.041999999,.037,.037999999,.033
.0040000002,.0020000001,.003,.0049999999,.0040000002,.001,.0049999999,.0080000004,.0070000002,.0040000002,.0040000002,.0070000002,.0099999998,.012,.0089999996,.011,.013,.015,.017999999,.018999999,.021,.02,.015,.024,.023,.025,.037,.039999999,.035999998,.043000001
.0020000001,.0040000002,.001,.001,.003,.0040000002,.0020000001,.0049999999,.0080000004,.0080000004,.0020000001,.0040000002,.0089999996,.011,.013,.017999999,.017999999,.017999999,.02,.028000001,.017000001,.023,.021,.022,.030999999,.027000001,.033,.041000001,.039999999,.030999999
.0020000001,.011,.0040000002,.0099999998,.0099999998,.0080000004,.001,.0049999999,.0060000001,.0070000002,.017000001,.0089999996,.0080000004,.011,.017999999,.0080000004,.012,.016000001,.012,.02,.026000001,.017000001,.026000001,.032000002,.023,.037,.028000001,.028999999,.034000002,.039000001
.0049999999,.0040000002,.0070000002,.0040000002,.0049999999,.0040000002,.011,.0040000002,.0040000002,.0060000001,.0099999998,.0070000002,.011,.016000001,.015,.011,.023,.012,.018999999,.017999999,.02,.022,.028000001,.033,.028000001,.032000002,.035999998,.048999999,.054000001,.052000001
.011,.003,.0060000001,.0020000001,.0080000004,.003,.0040000002,.0060000001,.0089999996,.0070000002,.0060000001,.0080000004,.013,.0089999996,.011,.013,.014,.02,.022,.018999999,.018999999,.026000001,.026000001,.032000002,.037999999,.029999999,.032000002,.045000002,.028000001,.057
.003,.0049999999,.0070000002,.0049999999,.0020000001,.003,.0099999998,.012,.0049999999,.0060000001,.0070000002,.0099999998,.016000001,.012,.012,.011,.0099999998,.017000001,.024,.023,.026000001,.032000002,.034000002,.023,.023,.029999999,.039999999,.050000001,.044,.046
.0049999999,.0040000002,.0070000002,.003,.003,.012,.0020000001,.0080000004,.016000001,.012,.0049999999,.0099999998,.015,.011,.0060000001,.011,.017000001,.024,.021,.028999999,.021,.023,.021,.034000002,.025,.041000001,.046999998,.028999999,.029999999,.044
.0040000002,.0020000001,.0070000002,.0060000001,.0070000002,.0070000002,.0020000001,.0040000002,.0080000004,.0060000001,.0060000001,.0089999996,.012,.016000001,.014,.021,.021,.018999999,.024,.023,.016000001,.022,.032000002,.032000002,.027000001,.037999999,.037,.050999999,.039999999,.045000002
.003,.0049999999,.0040000002,.0070000002,.003,0,.011,.003,.0049999999,.0060000001,.0070000002,.013,.018999999,.017000001,.011,.021,.015,.021,.016000001,.021,.027000001,.028000001,.033,.050999999,.029999999,.041000001,.046999998,.035,.050999999,.048
.0020000001,.003,.0060000001,.0040000002,.0049999999,.0080000004,.0070000002,.0049999999,.011,.0089999996,.0070000002,.0080000004,.016000001,.017000001,.016000001,.0080000004,.018999999,.02,.021,.028000001,.025,.035999998,.024,.034000002,.032000002,.039000001,.039000001,.039000001,.041999999,.059999999
