.0040000002,.0070000002,.0099999998,.011,.0099999998,.016000001,.022,.030999999,.045000002,.064999998,.075000003,.082999997,.13600001,.146
.0060000001,.0099999998,.0089999996,.023,.021,.015,.035,.052000001,.046,.059,.089000002,.127,.175,.204
.0060000001,.013,.014,.017000001,.027000001,.032000002,.037999999,.052999999,.079999998,.088,.079000004,.142,.192,.20900001
.0099999998,.015,.012,.02,.027000001,.043000001,.041999999,.07,.068999998,.11,.131,.17,.20999999,.259
.017000001,.017000001,.014,.025,.037999999,.044,.061000001,.066,.094999999,.124,.148,.189,.249,.29899999
.022,.015,.017000001,.027000001,.050000001,.059999999,.067000002,.086999997,.108,.122,.154,.22400001,.27599999,.31600001
.011,.017999999,.026000001,.033,.037999999,.057999998,.074000001,.093999997,.13600001,.149,.208,.249,.29100001,.359
.014,.014,.023,.046999998,.052999999,.079999998,.075000003,.103,.14300001,.175,.228,.25799999,.317,.368
.028999999,.015,.037999999,.041999999,.055,.07,.090000004,.127,.15800001,.185,.236,.27599999,.35699999,.44299999
.022,.025,.035999998,.048999999,.059999999,.078000002,.104,.12,.178,.20999999,.242,.31,.37900001,.44999999
.026000001,.032000002,.035,.041000001,.050000001,.068000004,.115,.168,.186,.204,.28099999,.35100001,.40099999,.47499999
.023,.043000001,.048999999,.057999998,.079999998,.093999997,.134,.14399999,.22,.23199999,.289,.34299999,.417,.48800001
.029999999,.043000001,.050999999,.068000004,.082999997,.113,.132,.17399999,.207,.28,.30000001,.347,.46799999,.51099998
.029999999,.052999999,.050000001,.056000002,.068999998,.094999999,.16500001,.186,.206,.264,.308,.39300001,.45699999,.52899998
.030999999,.039999999,.055,.072999999,.103,.114,.147,.189,.228,.296,.324,.40700001,.49000001,.54799998
.028000001,.041999999,.061999999,.075999998,.085000001,.123,.146,.205,.25099999,.32499999,.37799999,.41499999,.479,.57999998
.032000002,.044,.057,.077,.094999999,.12,.17200001,.213,.27700001,.30899999,.375,.447,.50999999,.61900002
