.0060000001,.014,.0070000002,.015,.022,.022,.044,.052000001,.054000001,.064000003,.107,.132,.16500001,.177
.014,.017999999,.017000001,.02,.018999999,.039000001,.037,.050000001,.071999997,.1,.112,.154,.186,.23800001
.014,.017000001,.016000001,.02,.034000002,.046,.046,.075000003,.096000001,.111,.15000001,.17900001,.219,.28
.015,.02,.023,.027000001,.043000001,.057,.067000002,.075999998,.107,.141,.163,.237,.26899999,.31900001
.02,.021,.035,.034000002,.050000001,.075999998,.079000004,.090999998,.14300001,.183,.19499999,.23800001,.264,.366
.022,.023,.025,.044,.064000003,.056000002,.092,.113,.162,.168,.235,.27700001,.333,.40599999
.018999999,.025,.041999999,.041999999,.059999999,.079000004,.109,.12800001,.167,.212,.26100001,.29100001,.37900001,.428
.025,.029999999,.037999999,.054000001,.074000001,.104,.090999998,.133,.197,.249,.32300001,.366,.38499999,.46000001
.026000001,.037999999,.039000001,.068000004,.086000003,.1,.11,.16,.21699999,.245,.29499999,.352,.45300001,.50300002
.032000002,.041000001,.044,.074000001,.090999998,.113,.12800001,.175,.213,.27599999,.32100001,.40599999,.43599999,.54000002
.029999999,.037,.056000002,.068999998,.085000001,.083999999,.132,.19400001,.219,.30199999,.31200001,.43900001,.48199999,.58099997
.039000001,.045000002,.050999999,.078000002,.072999999,.14,.15000001,.197,.26199999,.315,.35299999,.43900001,.53799999,.59600002
.035,.037,.064000003,.077,.114,.13699999,.17399999,.22,.25099999,.27200001,.36700001,.50300002,.54799998,.64600003
.045000002,.057999998,.055,.082999997,.11,.14399999,.19599999,.226,.296,.36000001,.40799999,.49200001,.56999999,.64499998
.034000002,.059999999,.057,.082000002,.106,.15700001,.192,.204,.27399999,.34900001,.41600001,.505,.579,.65600002
.048999999,.063000001,.067000002,.089000002,.127,.167,.19499999,.25299999,.278,.352,.45199999,.47799999,.60600001,.66299999
.050999999,.055,.079999998,.108,.132,.171,.183,.249,.329,.36700001,.46399999,.537,.625,.70899999
