.0099999998,.0080000004,.012,.0099999998,.028999999,.028000001,.035999998,.048,.059999999,.071999997,.096000001,.108,.148,.21600001
.013,.017999999,.016000001,.028000001,.023,.028999999,.050999999,.064999998,.088,.114,.123,.164,.18700001,.264
.015,.015,.018999999,.035,.039999999,.055,.07,.079999998,.082000002,.123,.146,.183,.22499999,.294
.017000001,.018999999,.029999999,.046999998,.039999999,.052999999,.064000003,.098999999,.126,.17,.176,.22499999,.28200001,.31200001
.021,.029999999,.027000001,.034000002,.050999999,.068000004,.074000001,.105,.141,.177,.21699999,.26899999,.29300001,.37400001
.028000001,.030999999,.037,.050999999,.068000004,.068000004,.105,.127,.148,.19,.23800001,.289,.34200001,.42300001
.025,.046999998,.039000001,.052000001,.064000003,.083999999,.098999999,.117,.183,.215,.255,.34,.389,.458
.035,.039000001,.034000002,.052000001,.068000004,.107,.109,.15700001,.18099999,.221,.26300001,.33399999,.39700001,.45500001
.033,.046999998,.059999999,.063000001,.081,.11,.131,.16,.226,.25,.345,.38299999,.447,.51499999
.026000001,.033,.055,.081,.092,.106,.12899999,.176,.248,.27599999,.333,.39500001,.45199999,.551
.026000001,.041999999,.057,.075000003,.11,.123,.139,.211,.23899999,.30700001,.37900001,.42399999,.52399999,.58700001
.037999999,.035,.075000003,.068999998,.090000004,.124,.175,.206,.229,.30700001,.40099999,.44800001,.542,.59399998
.032000002,.052000001,.071999997,.090999998,.093999997,.131,.17,.178,.266,.32600001,.419,.465,.56300002,.63
.026000001,.054000001,.066,.094999999,.101,.147,.214,.23100001,.27700001,.368,.43000001,.48100001,.56300002,.62400001
.046999998,.059999999,.082000002,.097000003,.12800001,.141,.20299999,.245,.33000001,.38699999,.44499999,.51300001,.61000001,.69300002
.048,.068999998,.071000002,.1,.117,.169,.222,.24600001,.29499999,.40400001,.486,.54100001,.61400002,.69099998
.054000001,.059,.079999998,.094999999,.147,.152,.252,.28099999,.33700001,.38699999,.48899999,.55800003,.64499998,.71399999
