.0049999999,.0040000002,.0049999999,.013,.016000001,.023,.021,.027000001,.037,.052000001,.048999999,.077,.088,.127
.003,.0060000001,.0060000001,.014,.02,.022,.032000002,.041000001,.034000002,.046999998,.086000003,.090999998,.122,.16599999
.0040000002,.0080000004,.0099999998,.013,.021,.028000001,.023,.035,.050000001,.082000002,.093000002,.115,.164,.186
.0099999998,.0099999998,.018999999,.017000001,.023,.037999999,.039999999,.039999999,.071000002,.086999997,.107,.17299999,.176,.226
.012,.013,.021,.023,.026000001,.033,.045000002,.052999999,.089000002,.121,.13,.163,.222,.26100001
.011,.017999999,.015,.022,.029999999,.035999998,.061999999,.075999998,.102,.149,.15099999,.204,.242,.26300001
.021,.016000001,.02,.037,.046,.064000003,.071000002,.086000003,.104,.148,.17299999,.21699999,.24699999,.29100001
.0089999996,.016000001,.021,.046999998,.046999998,.050999999,.082999997,.093999997,.118,.15099999,.19499999,.23100001,.27500001,.32600001
.017999999,.02,.027000001,.048,.048,.068999998,.077,.111,.118,.146,.205,.242,.28799999,.35499999
.021,.026000001,.027000001,.055,.041000001,.067000002,.092,.111,.162,.15700001,.24699999,.259,.35100001,.417
.018999999,.021,.037999999,.035999998,.067000002,.07,.096000001,.115,.16599999,.207,.226,.30500001,.36199999,.39500001
.027000001,.024,.035999998,.032000002,.071000002,.067000002,.093999997,.141,.16,.228,.266,.30899999,.36700001,.42699999
.029999999,.032000002,.037999999,.059999999,.067000002,.071999997,.11,.138,.17900001,.19400001,.25999999,.32800001,.40099999,.45899999
.023,.030999999,.037999999,.050000001,.066,.093000002,.123,.138,.177,.23,.292,.34400001,.43000001,.48500001
.018999999,.027000001,.044,.052999999,.072999999,.113,.139,.178,.213,.26100001,.29899999,.373,.40200001,.51300001
.041999999,.039999999,.061999999,.071999997,.068000004,.094999999,.119,.18000001,.214,.28400001,.36500001,.38299999,.46900001,.51999998
.025,.023,.050999999,.059999999,.086000003,.113,.13699999,.16599999,.213,.29300001,.333,.40099999,.44499999,.53600001
