.012,.012,.013,.0080000004,.012,.0060000001,.013,.017000001,.011,.022,.017999999,.011,.015,.02,.035,.025
.02,.016000001,.017999999,.0099999998,.013,.014,.011,.0099999998,.017000001,.02,.018999999,.015,.032000002,.023,.021,.035
.025,.021,.023,.028000001,.015,.014,.024,.011,.016000001,.027000001,.029999999,.021,.021,.034000002,.022,.034000002
.015,.022,.025,.023,.02,.02,.025,.032000002,.024,.025,.029999999,.028000001,.023,.035,.041999999,.039000001
.021,.034000002,.032000002,.024,.029999999,.024,.029999999,.024,.025,.030999999,.027000001,.033,.035,.039999999,.039000001,.052000001
.030999999,.032000002,.037,.025,.027000001,.023,.037999999,.041999999,.032000002,.025,.034000002,.041999999,.059,.046999998,.059,.057999998
.043000001,.028999999,.032000002,.032000002,.028999999,.030999999,.043000001,.025,.026000001,.035,.046,.029999999,.039000001,.048,.064999998,.061000001
.030999999,.032000002,.035,.034000002,.034000002,.037,.043000001,.041000001,.037999999,.037999999,.048999999,.045000002,.050000001,.050000001,.057999998,.072999999
.035,.035999998,.035999998,.028000001,.027000001,.030999999,.043000001,.030999999,.032000002,.044,.041000001,.037,.039000001,.057999998,.075000003,.078000002
.030999999,.037,.037,.030999999,.037,.030999999,.024,.037999999,.046,.041999999,.052999999,.050000001,.059,.057999998,.075999998,.088
.045000002,.037999999,.033,.035999998,.044,.039999999,.037999999,.039000001,.037,.037,.035999998,.050999999,.063000001,.061000001,.078000002,.093000002
.054000001,.037,.045000002,.039000001,.034000002,.034000002,.043000001,.039000001,.057,.048,.046999998,.055,.071999997,.064000003,.081,.086000003
.056000002,.033,.045000002,.052000001,.050999999,.041000001,.037999999,.032000002,.052999999,.052999999,.048,.057,.059,.092,.07,.092
.050999999,.052999999,.041999999,.057999998,.035,.035999998,.046999998,.052999999,.050999999,.050000001,.052999999,.063000001,.077,.064000003,.074000001,.101
.046999998,.056000002,.035999998,.041000001,.041000001,.029999999,.032000002,.046999998,.039000001,.050999999,.056000002,.059999999,.071000002,.064999998,.093999997,.114
.054000001,.034000002,.041000001,.045000002,.052999999,.046999998,.044,.048999999,.044,.064000003,.055,.064000003,.067000002,.061999999,.102,.105
.048999999,.045000002,.046999998,.044,.035999998,.045000002,.050999999,.052000001,.055,.046,.066,.071000002,.071000002,.074000001,.098999999,.133
